,0
3449,1.2866576
3450,2.5357144
3451,2.2857144
3452,0.21428572
3453,1.8214285
3454,0.25
3455,0.96428573
3456,1.0357143
3457,0.39285713
3458,1.8571428
3459,1.6071428
3460,0.32142857
3461,2.5357144
3462,0.6785714
3463,1.4285715
3464,0.2857143
3465,0.35714287
3466,0.049756538
3467,0.17857143
3468,2.857143
3469,2.5
3470,0.071428575
3471,2.4285715
3472,0.035714287
3473,0.78571427
3474,0.9285714
3475,0.71428573
3476,1.6071428
3477,3.0714285
3478,0.78571427
3479,3.892857
3480,1.0357143
3481,0.32142857
3482,1.1428572
3483,0.32142857
3484,0.0
3485,0.42857143
3486,2.4642856
3487,1.6428572
3488,0.21428572
3489,1.4642857
3490,0.39285713
3491,2.0
3492,0.0
3493,0.071428575
3494,0.6785714
3495,0.89285713
3496,0.25
3497,0.53571427
3498,0.0
3499,0.53571427
3500,0.035714287
3501,0.0
3502,0.0
3503,0.071428575
3504,0.78571427
3505,0.035714287
3506,0.071428575
3507,0.6785714
3508,0.14285715
3509,0.035714287
3510,0.0
3511,0.0
3512,0.035714287
3513,0.10714286
3514,0.0
3515,0.035714287
3516,0.0
3517,0.035714287
3518,0.0
3519,0.035714287
3520,0.0
3521,0.0
3522,0.035714287
3523,0.0
3524,0.0
3525,0.035714287
3526,0.0
3527,0.0
3528,1.6071428
3529,0.64285713
3530,0.39285713
3531,1.3928572
3532,0.10714286
3533,0.39285713
3534,1.4642857
3535,1.0357143
3536,0.2857143
3537,0.10714286
3538,1.5
3539,0.25
3540,0.25
3541,3.607143
3542,2.9285715
3543,0.17857143
3544,1.25
3545,9.357142
3546,1.8214285
3547,0.89285713
3548,0.39285713
3549,0.25
3550,0.5
3551,1.4876606
3552,0.7932694
3553,0.071428575
3554,0.85714287
3555,0.17857143
3556,0.17857143
3557,0.071428575
3558,1.25
3559,1.0357143
3560,0.071428575
3561,2.0714285
3562,0.10714286
3563,0.5
3564,0.10714286
3565,0.0
3566,0.17857143
3567,0.25
3568,0.0
3569,0.4642857
3570,0.035714287
3571,0.10714286
3572,0.035714287
3573,0.14285715
3574,0.0
3575,0.10714286
3576,1.3214285
3577,0.17857143
3578,0.035714287
3579,0.4642857
3580,0.0
3581,0.0
3582,0.2857143
3583,0.14285715
3584,0.1610214
3585,0.42857143
3586,0.14285715
3587,0.39285713
3588,0.0
3589,0.32142857
3590,0.035714287
3591,0.0
3592,0.0
3593,0.0
3594,0.42857143
3595,0.39285713
3596,0.035714287
3597,0.25
3598,0.071428575
3599,0.035714287
3600,0.77099806
3601,0.14285715
3602,0.5714286
3603,1.0
3604,0.14285715
3605,1.4285715
3606,0.4481741
3607,0.10714286
3608,0.035714287
3609,0.14285715
3610,0.0
3611,0.10714286
3612,1.7880137
3613,0.39285713
3614,0.0
3615,0.9285714
3616,0.035714287
3617,0.21428572
3618,0.75
3619,0.14285715
3620,2.2857144
3621,3.892857
3622,0.35714287
3623,6.107143
3624,0.9060219
3625,2.4285715
3626,0.035714287
3627,0.60714287
3628,0.071428575
3629,0.35714287
3630,5.142857
3631,0.8214286
3632,0.25
3633,5.571429
3634,0.75
3635,0.071428575
3636,0.5
3637,0.25
3638,0.14285715
3639,0.6785714
3640,0.071428575
3641,0.6785714
3642,0.23489246
3643,0.2857143
3644,0.17857143
3645,0.14285715
3646,0.0
3647,0.0
3648,0.5
3649,0.96428573
3650,0.0
3651,0.85714287
3652,0.071428575
3653,0.17857143
3654,0.0
3655,0.0
3656,0.0
3657,0.0
3658,0.0
3659,0.0
3660,0.0
3661,0.0
3662,0.0
3663,0.0
3664,0.0
3665,0.0
3666,0.0
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.035714287
3672,0.5
3673,0.035714287
3674,0.71428573
3675,0.6191483
3676,0.035714287
3677,0.96428573
3678,0.14285715
3679,0.39285713
3680,0.21428572
3681,0.25
3682,0.21428572
3683,0.035714287
3684,1.4642857
3685,0.5714286
3686,0.0
3687,1.4285715
3688,0.17857143
3689,0.035714287
3690,0.71428573
3691,0.39285713
3692,0.39285713
3693,0.2857143
3694,0.32142857
3695,0.78571427
3696,0.10714286
3697,0.2857143
3698,0.17857143
3699,0.4642857
3700,0.10714286
3701,0.10714286
3702,2.0
3703,1.1071428
3704,0.0
3705,1.2857143
3706,0.071428575
3707,0.35714287
3708,0.0
3709,0.0
3710,0.0
3711,0.10714286
3712,0.0
3713,0.0
3714,0.0
3715,0.0
3716,0.0
3717,0.035714287
3718,0.0
3719,0.0
3720,0.035714287
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,0.0
3727,0.035714287
3728,0.035714287
3729,0.0
3730,0.0
3731,0.0
3732,0.0
3733,0.0
3734,0.0
3735,0.035714287
3736,0.0
3737,0.035714287
3738,0.035714287
3739,0.0
3740,0.0
3741,0.071428575
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.17857143
3747,0.14285715
3748,0.035714287
3749,0.14285715
3750,0.0
3751,0.10714286
3752,0.10714286
3753,0.2857143
3754,0.0
3755,0.2857143
3756,0.42857143
3757,0.0
3758,0.035714287
3759,0.14285715
3760,0.035714287
3761,0.0
3762,0.6785714
3763,0.35714287
3764,0.89285713
3765,2.4285715
3766,1.1428572
3767,3.642857
3768,0.85714287
3769,0.78571427
3770,0.37926406
3771,0.35714287
3772,0.6559456
3773,0.35714287
3774,4.678571
3775,1.3710389
3776,0.35714287
3777,3.0714285
3778,0.53571427
3779,0.35714287
3780,0.0
3781,0.0
3782,0.071428575
3783,0.17857143
3784,0.10714286
3785,0.21428572
3786,0.0
3787,0.035714287
3788,0.0
3789,0.071428575
3790,0.0
3791,0.0
3792,0.17857143
3793,0.071428575
3794,0.0
3795,0.10714286
3796,0.10714286
3797,0.0
3798,0.0
3799,0.10714286
3800,0.35714287
3801,0.14285715
3802,0.0
3803,0.035714287
3804,0.071428575
3805,0.071428575
3806,0.0
3807,0.21428572
3808,0.0
3809,0.10714286
3810,0.4642857
3811,0.0
3812,0.035714287
3813,0.39285713
3814,0.0
3815,0.0
3816,1.0
3817,0.42857143
3818,0.2857143
3819,0.5714286
3820,0.8214286
3821,4.2146955
3822,0.32142857
3823,0.25
3824,0.8214286
3825,0.53571427
3826,0.035714287
3827,0.10714286
3828,0.6785714
3829,1.8756548
3830,0.0
3831,2.2142856
3832,0.0
3833,0.21428572
3834,0.6785714
3835,0.32142857
3836,0.4642857
3837,1.5357143
3838,0.35714287
3839,0.8214286
3840,0.39285713
3841,0.39285713
3842,0.8214286
3843,0.53571427
3844,0.035714287
3845,0.25
3846,2.5905077
3847,0.64285713
3848,0.035714287
3849,1.3928572
3850,0.14285715
3851,0.39285713
3852,0.10714286
3853,0.035714287
3854,1.25
3855,2.75
3856,0.96428573
3857,2.5
3858,0.14285715
3859,1.7857143
3860,0.0
3861,0.6785714
3862,0.14285715
3863,0.35714287
3864,2.642857
3865,0.14285715
3866,0.2857143
3867,2.25
3868,0.8214286
3869,0.035714287
3870,0.10714286
3871,0.14285715
3872,0.32142857
3873,0.6785714
3874,0.2857143
3875,0.5
3876,0.0
3877,0.2857143
3878,0.087225944
3879,0.10714286
3880,0.0
3881,0.10714286
3882,0.5
3883,0.2857143
3884,0.10714286
3885,0.5714286
3886,0.10714286
3887,0.25
3888,0.10714286
3889,0.035714287
3890,0.25
3891,0.035714287
3892,0.071428575
3893,0.39285713
3894,0.10714286
3895,0.10714286
3896,0.14285715
3897,0.071428575
3898,0.0
3899,0.035714287
3900,0.4642857
3901,0.14285715
3902,0.0
3903,0.25
3904,0.0
3905,0.035714287
3906,0.035714287
3907,0.14285715
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.14285715
3913,0.0
3914,0.035714287
3915,0.0
3916,0.0
3917,0.0
3918,0.14285715
3919,0.14285715
3920,0.0
3921,0.0
3922,0.035714287
3923,0.071428575
3924,0.035714287
3925,0.071428575
3926,0.071428575
3927,0.21428572
3928,0.0
3929,0.035714287
3930,0.0
3931,0.0
3932,0.035714287
3933,0.035714287
3934,0.0
3935,0.0
3936,0.10714286
3937,0.0
3938,0.071428575
3939,0.35714287
3940,0.071428575
3941,0.0
3942,0.0
3943,0.10714286
3944,0.071428575
3945,0.035714287
3946,0.035714287
3947,0.17857143
3948,0.0
3949,0.14285715
3950,0.071428575
3951,0.10714286
3952,0.0
3953,0.0
3954,1.1785715
3955,0.035714287
3956,0.0
3957,0.25
3958,0.0
3959,0.035714287
3960,0.10714286
3961,0.21428572
3962,1.0048802
3963,0.53571427
3964,0.071428575
3965,1.8928572
3966,0.071428575
3967,0.071428575
3968,0.53571427
3969,0.5
3970,0.035714287
3971,0.0
3972,1.3571428
3973,0.42857143
3974,0.035714287
3975,1.3571428
3976,0.10714286
3977,0.21428572
3978,1.2857143
3979,0.6785714
3980,1.8928572
3981,1.3928572
3982,1.1785715
3983,5.464286
3984,0.60714287
3985,0.14285715
3986,0.53571427
3987,1.25
3988,0.14285715
3989,0.53571427
3990,6.0
3991,0.96428573
3992,0.60714287
3993,5.857143
3994,0.17857143
3995,0.39285713
3996,0.5
3997,0.17857143
3998,0.071428575
3999,0.21428572
4000,0.0
4001,0.2857143
4002,0.071428575
4003,0.071428575
4004,0.10714286
4005,0.21428572
4006,0.0
4007,0.035714287
4008,0.64285713
4009,1.0
4010,0.035714287
4011,0.39285713
4012,0.0
4013,0.10714286
4014,1.3928572
4015,0.14285715
4016,0.32142857
4017,1.6428572
4018,0.64285713
4019,2.8214285
4020,0.2857143
4021,0.80971897
4022,0.39285713
4023,0.10714286
4024,0.071428575
4025,0.14285715
4026,1.9642857
4027,2.1785715
4028,0.035714287
4029,1.25
4030,0.035714287
4031,0.39285713
4032,0.89285713
4033,0.17857143
4034,0.4642857
4035,0.8214286
4036,1.0
4037,4.714286
4038,0.6820988
4039,0.8214286
4040,0.8214286
4041,0.5
4042,0.21428572
4043,0.071428575
4044,2.354923
4045,2.392857
4046,0.14285715
4047,1.8571428
4048,0.14285715
4049,0.8214286
4050,0.0
4051,0.0
4052,0.035714287
4053,0.0
4054,0.0
4055,0.0
4056,0.035714287
4057,0.0
4058,0.0
4059,0.071428575
4060,0.0
4061,0.0
4062,0.0
4063,0.0
4064,0.0
4065,0.035714287
4066,0.0
4067,0.0
4068,0.53571427
4069,0.10714286
4070,0.0
4071,0.10714286
4072,0.0
4073,0.10714286
4074,0.0
4075,0.17857143
4076,0.2857143
4077,0.071428575
4078,0.0
4079,0.0
4080,0.14285715
4081,0.9285714
4082,0.035714287
4083,0.17857143
4084,0.0
4085,0.10714286
4086,0.071428575
4087,0.0
4088,0.035714287
4089,0.10714286
4090,0.10714286
4091,0.10714286
4092,0.071428575
4093,0.0
4094,0.071428575
4095,0.0
4096,0.0
4097,0.035714287
4098,0.035714287
4099,0.0
4100,0.0
4101,0.10714286
4102,0.0
4103,0.071428575
4104,1.7142857
4105,0.47281483
4106,0.42857143
4107,0.75
4108,0.14285715
4109,3.0357144
4110,0.6961531
4111,0.25
4112,0.8214286
4113,0.42857143
4114,0.071428575
4115,0.10714286
4116,1.4285715
4117,2.607143
4118,0.071428575
4119,1.6785715
4120,0.035714287
4121,0.67677563
4122,0.5
4123,0.14285715
4124,1.3190837
4125,0.32142857
4126,0.0
4127,1.3999631
4128,0.42857143
4129,0.14285715
4130,0.25
4131,0.10714286
4132,0.0
4133,0.10714286
4134,6.442767
4135,0.71428573
4136,0.0
4137,1.1785715
4138,0.0
4139,0.21428572
4140,0.53571427
4141,0.4138523
4142,0.39285713
4143,0.75
4144,0.39285713
4145,0.42857143
4146,0.2857143
4147,0.5714286
4148,0.2857143
4149,0.17857143
4150,0.071428575
4151,0.035714287
4152,0.9285714
4153,1.3908999
4154,0.071428575
4155,0.9285714
4156,0.25
4157,0.2857143
4158,1.0
4159,0.2857143
4160,0.0
4161,0.10714286
4162,0.0
4163,0.071428575
4164,0.5
4165,0.035714287
4166,0.10714286
4167,0.071428575
4168,0.0
4169,0.0
4170,0.10714286
4171,0.32142857
4172,0.0
4173,0.035714287
4174,0.0
4175,0.0
4176,0.5714286
4177,0.39285713
4178,0.17857143
4179,0.035714287
4180,0.25
4181,0.651191
4182,0.14285715
4183,0.10714286
4184,0.14285715
4185,0.071428575
4186,0.035714287
4187,0.0
4188,0.4642857
4189,0.5
4190,0.035714287
4191,0.5
4192,0.10714286
4193,0.071428575
4194,0.53571427
4195,0.53571427
4196,0.0
4197,0.14285715
4198,0.0
4199,0.32142857
4200,0.4642857
4201,0.0
4202,0.5
4203,0.17857143
4204,0.035714287
4205,0.0
4206,0.53571427
4207,0.53571427
4208,0.0
4209,0.35714287
4210,0.0
4211,0.0
4212,0.35714287
4213,0.25
4214,0.35714287
4215,0.2857143
4216,1.0
4217,3.9285715
4218,0.17857143
4219,0.32142857
4220,1.4285715
4221,0.6785714
4222,0.035714287
4223,0.035714287
4224,0.71428573
4225,0.32142857
4226,0.035714287
4227,2.642857
4228,0.035714287
4229,0.17857143
4230,0.17857143
4231,0.10714286
4232,0.071428575
4233,0.0
4234,0.071428575
4235,0.21428572
4236,0.071428575
4237,0.035714287
4238,0.035714287
4239,0.35714287
4240,0.035714287
4241,0.0
4242,0.2857143
4243,0.035714287
4244,0.0
4245,0.5
4246,0.0
4247,0.071428575
4248,0.071428575
4249,0.21428572
4250,0.35714287
4251,0.85714287
4252,0.071428575
4253,0.5714286
4254,0.0
4255,0.14285715
4256,0.0
4257,0.35714287
4258,0.0
4259,0.035714287
4260,0.42857143
4261,0.21428572
4262,0.071428575
4263,0.5
4264,0.14285715
4265,0.071428575
4266,1.3214285
4267,0.78571427
4268,0.53571427
4269,1.9285715
4270,0.5714286
4271,1.9642857
4272,0.6785714
4273,0.75
4274,0.75
4275,0.21428572
4276,0.42857143
4277,0.071428575
4278,1.2312113
4279,1.9285715
4280,0.2857143
4281,1.7142857
4282,0.17857143
4283,0.32142857
4284,0.0
4285,0.0
4286,0.0
4287,0.0
4288,0.0
4289,0.071428575
4290,0.0
4291,0.0
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.035714287
4297,0.0
4298,0.0
4299,0.0
4300,0.0
4301,0.0
4302,0.17857143
4303,0.035714287
4304,1.0357143
4305,2.0357144
4306,0.5
4307,3.9285715
4308,0.10714286
4309,1.8928572
4310,0.17857143
4311,0.5714286
4312,0.035714287
4313,0.4118967
4314,5.892857
4315,0.60714287
4316,0.4642857
4317,4.428571
4318,1.0
4319,0.14285715
4320,0.53571427
4321,0.39285713
4322,0.21428572
4323,0.39285713
4324,0.035714287
4325,0.21428572
4326,0.17857143
4327,0.25
4328,0.32142857
4329,0.17857143
4330,0.0
4331,0.035714287
4332,0.71428573
4333,0.4642857
4334,0.035714287
4335,0.2857143
4336,0.0
4337,0.10714286
4338,0.035714287
4339,0.0
4340,0.10714286
4341,0.25
4342,0.0
4343,0.071428575
4344,0.0
4345,0.14285715
4346,0.0
4347,0.035714287
4348,0.0
4349,0.035714287
4350,0.035714287
4351,0.0
4352,0.0
4353,0.10714286
4354,0.071428575
4355,0.071428575
4356,0.5714286
4357,0.5714286
4358,1.6785715
4359,1.8571428
4360,1.0357143
4361,1.4642857
4362,0.25
4363,1.4642857
4364,0.35714287
4365,0.71428573
4366,0.035714287
4367,0.5
4368,2.857143
4369,1.75
4370,0.2857143
4371,1.3928572
4372,0.39285713
4373,0.21955502
4374,0.14285715
4375,0.10714286
4376,0.17857143
4377,0.71428573
4378,0.35714287
4379,0.85714287
4380,0.035714287
4381,0.14285715
4382,0.32142857
4383,0.071428575
4384,0.2857143
4385,0.071428575
4386,0.21428572
4387,0.0
4388,0.71428573
4389,0.85714287
4390,0.071428575
4391,1.067361
4392,1.1428572
4393,0.69838893
4394,0.89285713
4395,2.9285715
4396,1.8214285
4397,3.5714285
4398,1.0714285
4399,0.8214286
4400,1.75
4401,0.35714287
4402,0.32142857
4403,0.2857143
4404,2.3214285
4405,1.3214285
4406,1.1785715
4407,2.25
4408,0.7257712
4409,2.0357144
4410,0.5031894
4411,0.14285715
4412,0.60714287
4413,0.75
4414,0.071428575
4415,0.5714286
4416,0.39285713
4417,0.4642857
4418,0.343493
4419,0.071428575
4420,0.0
4421,0.14285715
4422,0.5269054
4423,0.89285713
4424,0.21428572
4425,0.39285713
4426,0.10714286
4427,0.035714287
4428,1.0714285
4429,0.50938964
4430,0.35714287
4431,0.35714287
4432,0.071428575
4433,0.5714286
4434,0.5714286
4435,0.035714287
4436,0.39285713
4437,0.32142857
4438,0.035714287
4439,0.035714287
4440,1.6428572
4441,0.85714287
4442,0.10714286
4443,1.6071428
4444,0.035714287
4445,0.17857143
4446,0.035714287
4447,0.10714286
4448,0.0
4449,0.0
4450,0.0
4451,0.0
4452,0.0
4453,0.035714287
4454,0.0
4455,0.0
4456,0.0
4457,0.0
4458,0.0
4459,0.0
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.035714287
4465,0.0
4466,0.14285715
4467,0.071428575
4468,0.0
4469,0.0
4470,0.0
4471,0.071428575
4472,0.10714286
4473,0.071428575
4474,0.0
4475,0.0
4476,0.0
4477,0.0
4478,0.0
4479,0.035714287
4480,0.035714287
4481,0.071428575
4482,0.71428573
4483,0.17857143
4484,0.071428575
4485,0.39285713
4486,0.17857143
4487,0.25
4488,0.035714287
4489,0.071428575
4490,0.14285715
4491,0.071428575
4492,0.071428575
4493,0.0
4494,0.17857143
4495,0.6785714
4496,0.035714287
4497,0.35714287
4498,0.035714287
4499,0.035714287
4500,0.6785714
4501,0.39285713
4502,0.39285713
4503,0.8214286
4504,0.035714287
4505,0.39285713
4506,1.2142857
4507,0.42857143
4508,0.71428573
4509,0.0
4510,0.17857143
4511,0.10714286
4512,0.5
4513,1.1071428
4514,0.42857143
4515,0.42857143
4516,0.39285713
4517,0.4642857
4518,0.39285713
4519,0.035714287
4520,0.21428572
4521,0.25
4522,0.035714287
4523,0.42857143
4524,0.2857143
4525,0.035714287
4526,0.21428572
4527,0.39285713
4528,0.035714287
4529,0.0
4530,0.5714286
4531,0.32142857
4532,0.0
4533,0.9399772
4534,0.035714287
4535,0.2857143
4536,0.071428575
4537,0.035714287
4538,0.2857143
4539,1.4285715
4540,0.035714287
4541,0.35714287
4542,0.035714287
4543,0.60714287
4544,0.0
4545,0.17857143
4546,0.0
4547,0.0
4548,0.39285713
4549,0.0
4550,0.17857143
4551,0.39285713
4552,0.17857143
4553,0.035714287
4554,0.17857143
4555,0.14285715
4556,0.4642857
4557,0.9285714
4558,0.5714286
4559,2.0357144
4560,0.42857143
4561,0.75
4562,0.78571427
4563,0.14285715
4564,0.071428575
4565,0.2857143
4566,2.0714285
4567,1.3201016
4568,0.14285715
4569,0.96428573
4570,0.2857143
4571,0.10714286
4572,0.71428573
4573,0.25450766
4574,1.1785715
4575,4.178571
4576,0.73804086
4577,5.821429
4578,0.3755358
4579,1.9642857
4580,1.1785715
4581,0.25
4582,0.39285713
4583,0.35714287
4584,2.392857
4585,1.1428572
4586,0.32142857
4587,4.392857
4588,0.35714287
4589,0.32142857
4590,0.071428575
4591,0.0
4592,0.32142857
4593,0.71428573
4594,0.35714287
4595,0.5714286
4596,0.035714287
4597,0.2857143
4598,0.035714287
4599,0.071428575
4600,0.035714287
4601,0.071428575
4602,0.4642857
4603,0.10714286
4604,0.14285715
4605,0.75
4606,0.035714287
4607,0.071428575
4608,1.0714285
4609,0.75
4610,0.2857143
4611,0.75
4612,0.14285715
4613,1.1428572
4614,0.39285713
4615,0.32142857
4616,0.035714287
4617,0.21428572
4618,0.25
4619,0.071428575
4620,1.75
4621,0.42857143
4622,0.42857143
4623,0.42857143
4624,0.10714286
4625,1.0887995
4626,0.0
4627,0.071428575
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,0.0
4638,0.0
4639,0.0
4640,0.0
4641,0.0
4642,0.0
4643,0.0
4644,0.0
4645,0.0
4646,0.0
4647,0.0
4648,0.0
4649,0.0
4650,0.00028719092
4651,0.0
4652,0.0
4653,0.035714287
4654,0.0
4655,0.0
4656,0.071428575
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,0.071428575
4663,0.035714287
4664,0.0
4665,0.0
4666,0.0
4667,0.0
4668,0.0
4669,0.0
4670,0.0
4671,0.0
4672,0.0
4673,0.0
4674,0.18339953
4675,0.0
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.35714287
4681,0.25
4682,0.25
4683,0.42857143
4684,0.14285715
4685,0.39285713
4686,0.53571427
4687,0.14285715
4688,0.17857143
4689,0.42857143
4690,0.0
4691,0.071428575
4692,0.6785714
4693,0.6785714
4694,0.21428572
4695,0.75
4696,0.035714287
4697,0.10714286
4698,0.53571427
4699,0.035714287
4700,0.35714287
4701,0.42857143
4702,0.10714286
4703,0.32142857
4704,0.32142857
4705,0.32142857
4706,0.035714287
4707,0.035714287
4708,0.0
4709,0.035714287
4710,0.71428573
4711,0.32142857
4712,0.0
4713,0.39285713
4714,0.035714287
4715,0.0
4716,0.2857143
4717,0.21428572
4718,0.39285713
4719,0.2857143
4720,0.25
4721,0.25
4722,0.10714286
4723,0.14285715
4724,0.071428575
4725,0.35714287
4726,0.10714286
4727,0.14285715
4728,0.46934658
4729,0.64285713
4730,0.14285715
4731,0.39285713
4732,0.035714287
4733,0.14285715
4734,0.35714287
4735,0.10714286
4736,0.17857143
4737,0.035714287
4738,0.17857143
4739,0.21428572
4740,0.17857143
4741,0.071428575
4742,0.25
4743,0.21428572
4744,0.014801092
4745,0.0
4746,0.53571427
4747,0.60714287
4748,0.035714287
4749,0.42857143
4750,0.0
4751,0.14285715
4752,0.21428572
4753,0.071428575
4754,0.32142857
4755,0.17857143
4756,0.10714286
4757,0.53571427
4758,0.035714287
4759,0.10714286
4760,0.21428572
4761,0.071428575
4762,0.0
4763,0.071428575
4764,0.5
4765,0.25
4766,0.035714287
4767,0.35714287
4768,0.0
4769,0.0
4770,2.607143
4771,1.6785715
4772,0.53571427
4773,1.6428572
4774,0.10714286
4775,2.142857
4776,1.1785715
4777,0.39285713
4778,1.4642857
4779,0.9285714
4780,0.071428575
4781,0.071428575
4782,2.0749638
4783,2.25
4784,0.17857143
4785,2.9642856
4786,0.10714286
4787,0.71428573
4788,0.35714287
4789,0.10714286
4790,0.0
4791,0.0
4792,0.0
4793,0.035714287
4794,0.10714286
4795,0.0
4796,0.035714287
4797,0.10714286
4798,0.0
4799,0.0
4800,0.035714287
4801,0.6785714
4802,0.0
4803,0.17857143
4804,0.0
4805,0.035714287
4806,0.35714287
4807,0.17857143
4808,0.75
4809,2.4285715
4810,0.8214286
4811,2.607143
4812,0.17857143
4813,0.85714287
4814,0.21428572
4815,0.0
4816,0.2857143
4817,0.21428572
4818,2.0
4819,1.2857143
4820,0.75
4821,1.0357143
4822,0.60714287
4823,0.39285713
4824,1.1071428
4825,1.25
4826,1.7142857
4827,2.7857144
4828,0.5
4829,6.5
4830,0.21428572
4831,1.5565217
4832,0.64285713
4833,0.96428573
4834,0.39285713
4835,0.32142857
4836,2.6785715
4837,2.107143
4838,0.5
4839,4.035714
4840,0.39285713
4841,0.2857143
4842,0.35714287
4843,0.17857143
4844,0.2857143
4845,0.53571427
4846,0.14285715
4847,1.9642857
4848,0.21428572
4849,0.14285715
4850,0.35714287
4851,0.32142857
4852,0.071428575
4853,0.10714286
4854,0.53571427
4855,0.71428573
4856,0.071428575
4857,1.446036
4858,0.17857143
4859,0.10714286
4860,0.5714286
4861,0.21428572
4862,0.89285713
4863,0.9285714
4864,0.17857143
4865,1.0714285
4866,0.2857143
4867,0.17857143
4868,0.17857143
4869,0.5
4870,0.071428575
4871,0.35714287
4872,1.8214285
4873,0.60714287
4874,0.21428572
4875,1.6428572
4876,0.10714286
4877,0.42857143
4878,0.9285714
4879,0.39285713
4880,1.8571428
4881,2.8214285
4882,0.78571427
4883,4.607143
4884,0.96428573
4885,2.392857
4886,0.21428572
4887,0.25
4888,0.17857143
4889,0.6785714
4890,2.913772
4891,1.0
4892,0.39285713
4893,4.071429
4894,0.75
4895,0.8214286
4896,0.25
4897,0.17857143
4898,0.0
4899,0.0
4900,0.0
4901,0.10714286
4902,0.071428575
4903,0.0
4904,0.071428575
4905,0.09599149
4906,0.0
4907,0.0
4908,0.53571427
4909,0.25
4910,0.0
4911,0.17857143
4912,0.0
4913,0.071428575
4914,0.0
4915,0.0
4916,0.0
4917,0.0
4918,0.0
4919,0.0
4920,0.0
4921,0.0
4922,0.0
4923,0.0
4924,0.0
4925,0.0
4926,0.0
4927,0.0
4928,0.0
4929,0.0
4930,0.0
4931,0.0
4932,0.21428572
4933,0.035714287
4934,0.17857143
4935,0.42857143
4936,0.0
4937,0.35714287
4938,0.071428575
4939,0.071428575
4940,0.071428575
4941,0.035714287
4942,0.0
4943,0.0
4944,0.21428572
4945,0.17857143
4946,0.035714287
4947,0.5714286
4948,0.071428575
4949,0.20717895
4950,0.32142857
4951,0.0
4952,0.071428575
4953,0.0
4954,0.21428572
4955,0.21428572
4956,0.21428572
4957,0.14285715
4958,0.35714287
4959,0.0
4960,0.0
4961,0.0
4962,0.17857143
4963,0.14285715
4964,0.035714287
4965,0.10714286
4966,0.0
4967,0.14285715
4968,0.10714286
4969,0.035714287
4970,0.0
4971,0.0
4972,0.14285715
4973,0.035714287
4974,0.035714287
4975,0.035714287
4976,0.14285715
4977,0.14285715
4978,0.071428575
4979,0.0
4980,0.035714287
4981,0.0
4982,0.10714286
4983,0.2857143
4984,0.0
4985,0.0
4986,0.10714286
4987,0.53571427
4988,2.75
4989,2.5714285
4990,2.3214285
4991,4.178571
4992,0.5
4993,1.6071428
4994,0.60714287
4995,0.5714286
4996,0.35714287
4997,0.89285713
4998,8.571428
4999,0.97555315
5000,2.8924015
5001,4.035714
5002,1.4410576
5003,0.75
5004,1.8214285
5005,0.42857143
5006,1.4364147
5007,1.7857143
5008,0.21428572
5009,1.821162
5010,1.5357143
5011,1.0357143
5012,0.32142857
5013,0.32142857
5014,0.4642857
5015,0.14285715
5016,2.7857144
5017,2.2857144
5018,0.85714287
5019,2.1583505
5020,0.39285713
5021,1.6785715
5022,0.0
5023,0.0
5024,0.39285713
5025,0.32142857
5026,0.10714286
5027,0.17857143
5028,0.17857143
5029,0.25
5030,0.035714287
5031,0.071428575
5032,0.035714287
5033,0.071428575
5034,0.80369097
5035,0.071428575
5036,0.071428575
5037,0.17857143
5038,0.071428575
5039,0.071428575
5040,0.2314321
5041,0.30907467
5042,3.8391802
5043,1.4642857
5044,0.25
5045,1.1785715
5046,0.10714286
5047,0.8214286
5048,0.14285715
5049,0.14285715
5050,0.035714287
5051,0.14285715
5052,4.6410465
5053,0.17857143
5054,0.16417953
5055,0.8214286
5056,0.32142857
5057,0.071428575
5058,0.21428572
5059,0.071428575
5060,1.4642857
5061,1.1428572
5062,0.035714287
5063,0.32142857
5064,0.10714286
5065,1.25
5066,0.14285715
5067,0.14285715
5068,0.0
5069,0.35714287
5070,1.5
5071,1.0
5072,0.035714287
5073,1.1071428
5074,0.32142857
5075,0.071428575
5076,0.39285713
5077,0.035714287
5078,0.17857143
5079,0.5
5080,0.10714286
5081,1.2142857
5082,0.10714286
5083,0.35714287
5084,0.35714287
5085,0.071428575
5086,0.0
5087,0.071428575
5088,0.45288822
5089,0.71428573
5090,0.035714287
5091,0.78571427
5092,0.071428575
5093,0.14285715
5094,0.25
5095,0.14285715
5096,0.35714287
5097,0.14285715
5098,0.071428575
5099,0.2857143
5100,0.071428575
5101,0.035714287
5102,0.14285715
5103,0.10714286
5104,0.0
5105,0.18581176
5106,0.2857143
5107,0.17857143
5108,0.0
5109,0.39285713
5110,0.0
5111,0.0
5112,0.39285713
5113,0.17857143
